orgao_cnpj,portfolio_hhi_abr,portfolio_hhi_norm_abr,portfolio_cr1_abr,portfolio_cr4_abr,count_hhi_abr,count_hhi_norm_abr,exposicao_strength_global_abr,exposicao_degree_global_abr,n_fornecedores_abr,n_instrumentos_abr,quadrante_abr,exposicao_oculta_abr,portfolio_hhi_mai,portfolio_hhi_norm_mai,portfolio_cr1_mai,portfolio_cr4_mai,count_hhi_mai,count_hhi_norm_mai,exposicao_strength_global_mai,exposicao_degree_global_mai,n_fornecedores_mai,n_instrumentos_mai,quadrante_mai,exposicao_oculta_mai,delta_hhi,delta_hhi_norm,delta_exposicao_strength,quadrante_estavel
10480867000145,0.3348128372078001,0.2836445939160924,0.5361682922154397,0.8725797075405257,0.0755555555555555,0.0044444444444444,0.9175992003538184,0.7517482811054103,14,15,baixo_baixo,False,0.1994101916289972,0.1646019390911276,0.4049565025783099,0.6811122375876277,0.0452674897119341,0.0037573805689747,0.8721126518534309,0.6927122320029777,24,27,baixo_baixo,False,-0.13540264557880288,-0.11904265482496482,-0.04548654850038747,True
10481963000108,0.2820472665598614,0.2649531538589057,0.4724719945253068,0.8756630601080623,0.0402892561983471,0.0174390003935458,0.9000991087578616,0.8331119812488841,43,88,baixo_baixo,False,0.2444922028371653,0.2310009921735433,0.4385381430585591,0.8127712473425691,0.0345130315500685,0.0172721928277483,0.9100158091662882,0.8839101114400345,57,135,baixo_baixo,False,-0.0375550637226961,-0.033952161685362414,0.009916700408426626,True
10485444000118,0.8140794243573859,0.7875193421227268,0.9011303942361072,0.9749588445283875,0.1805555555555555,0.0634920634920635,0.9443973262065836,0.8856307665634507,8,12,critico,False,0.6897222008717957,0.6658546778619339,0.8284025852730509,0.9032854998919926,0.0987654320987654,0.0294396961063627,0.9128642110552097,0.8471744025933673,14,18,hhi_alto,False,-0.1243572234855902,-0.12166466426079292,-0.031533115151373914,False
10491693000116,0.7194959069348791,0.6727452247573589,0.8421624087282223,0.983718468782704,0.1428571428571428,0.0,0.9347958983572872,0.4141219111356846,7,7,critico,False,0.614607411676441,0.5595513276302182,0.7742288638747697,0.9718794305047388,0.125,0.0,0.9200861876703258,0.7590775593052673,8,8,hhi_alto,False,-0.10488849525843813,-0.11319389712714067,-0.014709710686961364,False
10496025000181,0.0537887121165444,0.0295268842220968,0.1041646223565303,0.3444795928299259,0.0295138888888888,0.0046296296296296,0.8454768258517747,0.5983442178684436,40,48,baixo_baixo,False,0.0488177679081299,0.027680384972755,0.0987116215571724,0.326446142964053,0.0253772290809327,0.0037189452827312,0.8301505046178614,0.5948475906596108,46,54,baixo_baixo,False,-0.004970944208414499,-0.0018464992493417987,-0.01532632123391331,True
10496698000131,0.0865247021948996,0.076144301083478,0.2459669407626432,0.4432521262691902,0.0351946906585283,0.0242309939614662,0.956601843713334,0.994079844471712,89,397,oculta,True,0.0775624420976939,0.0681498139558337,0.2239972010812009,0.4319591810413319,0.0324072696354554,0.0225338744276539,0.9590856182395148,0.9952168539004062,99,485,oculta,True,-0.008962260097205701,-0.007994487127644306,0.0024837745261807598,True
10502372000170,0.3468828345189784,0.2652431888338508,0.5605898050501188,0.8312576699719397,0.1111111111111111,0.0,0.9239495614160016,0.5531350515317502,9,9,oculta,True,0.2229236718521491,0.1522803692932536,0.4275958064837623,0.6922307276695518,0.0887573964497041,0.0059171597633136,0.9027288214075964,0.5163581153577926,12,13,baixo_baixo,False,-0.1239591626668293,-0.1129628195405972,-0.021220740008405237,False
10518108000124,0.419852520850861,0.35539168983429,0.4815625209299802,0.9622482659597844,0.1,3.0839528461809905e-17,0.8170099097075006,0.9184907236757412,10,10,hhi_alto,False,0.419852520850861,0.35539168983429,0.4815625209299802,0.9622482659597844,0.1,3.0839528461809905e-17,0.8094569252590227,0.9164769233493892,10,10,hhi_alto,False,0.0,0.0,-0.007552984448477962,True
10519243000194,0.4898350436157601,0.3622938045197001,0.6202235877310751,0.9900728080140452,0.2,3.4694469519536136e-17,0.7464489455167317,0.4201306210887215,5,5,hhi_alto,False,0.4898350436157601,0.3622938045197001,0.6202235877310751,0.9900728080140452,0.2,3.4694469519536136e-17,0.7372385607069627,0.415431316684509,5,5,hhi_alto,False,0.0,0.0,-0.00921038480976899,True
10532003000120,0.0643174012161211,0.0566478717178926,0.2105702469134111,0.3738039698110406,0.0207094103780049,0.012682438331923,0.933364173383665,0.9939953896111582,123,382,oculta,True,0.0498046795836594,0.0428689473178467,0.1662508899262922,0.329038238425837,0.022833055582786,0.0157004501490837,0.9404317553123378,0.995533511692434,138,505,oculta,True,-0.0145127216324617,-0.013778924400045904,0.00706758192867285,True
10540697000147,0.339157555382422,0.3334606377564084,0.5734363999133898,0.7128497577075146,0.0356536848595406,0.0273403545566056,0.9426425118900218,0.6118091815357833,117,443,oculta,True,0.3181015307022548,0.3126023494982407,0.555145226430208,0.690111650067955,0.031936303933338,0.0241293386424778,0.9359464561041336,0.6163493661230965,125,476,oculta,True,-0.021056024680167207,-0.020858288258167712,-0.006696055785888166,True
10547985000123,0.72920545033296,0.675046540399552,0.8490594740965551,0.9823608607352304,0.1666666666666666,3.3306690738754695e-17,0.926314712950308,0.4060703352497573,6,6,critico,False,0.72920545033296,0.675046540399552,0.8490594740965551,0.9823608607352304,0.1666666666666666,3.3306690738754695e-17,0.9210032553535812,0.4014183565818778,6,6,hhi_alto,False,0.0,0.0,-0.0053114575967267985,False
10551277000166,0.6029262116091255,0.5764546257164006,0.7667600909743774,0.9470343606132412,0.0991735537190082,0.0391184573002754,0.9471857751359196,0.9217805555201318,16,22,critico,False,0.3493786976339654,0.3210908149223987,0.4393089969433411,0.9245523762738876,0.0622222222222222,0.0214492753623188,0.946504364463878,0.7059776522783653,24,30,oculta,True,-0.2535475139751601,-0.2553638107940019,-0.000681410672041638,False
10552903000139,0.0680723350073731,0.0520046166454313,0.1262483889428799,0.4141809156107356,0.0341727807521977,0.0175205873168908,0.8676492371923094,0.7665862946385147,59,123,baixo_baixo,False,0.1662769060517597,0.1568027799841661,0.3788054096935141,0.5721864669719743,0.0268916757848665,0.0158336266460582,0.9188526122024856,0.6749591198149454,89,218,baixo_baixo,False,0.09820457104438661,0.10479816333873482,0.051203375010176244,True
10559279000100,0.4274181153142135,0.3892459896684944,0.6292451009843841,0.9116685836630664,0.0625,0.0,0.951691800986327,0.47201562086546,16,16,critico,False,0.2985564321769817,0.2666726336395718,0.4439077701419928,0.8960565597837217,0.0451388888888888,0.0017361111111111,0.9513707224594768,0.4651852121569266,23,24,oculta,True,-0.1288616831372318,-0.12257335602892261,-0.00032107852685014926,False
10564533000150,0.0706267442951509,0.0527541816854423,0.1424231709383288,0.4507233488967145,0.0315976331360946,0.0129745106964041,0.7843090578498588,0.5482806748626818,53,130,baixo_baixo,False,0.0651231448466096,0.0484289152902991,0.1334791360245935,0.4224183663407966,0.0304040358542408,0.0130898222087808,0.7772163271845504,0.5599736530304326,57,149,baixo_baixo,False,-0.005503599448541299,-0.004325266395143197,-0.0070927306653084665,True
10565436000181,0.0558050466061056,0.0448260355201301,0.1408380082521096,0.3806188453216902,0.0298859897567389,0.018605594288794,0.9210952365867452,0.9812711500068688,87,391,baixo_baixo,False,0.056899499529296,0.047276025034697,0.1634633230168829,0.3819315505661809,0.0275281880106347,0.0176050062556412,0.9344470011878356,0.9855473414962156,99,454,oculta,True,0.0010944529231904018,0.0024499895145669026,0.013351764601090443,False
10568451000183,0.0685749217212201,0.060404526297722,0.1742423510863167,0.4166145704035739,0.0181748569884239,0.0095623557339364,0.8600174834234963,0.8699255796898734,115,298,baixo_baixo,False,0.0511619338058419,0.0438065999593755,0.1181045160034644,0.4057139321382641,0.019158651647447,0.0115552303423884,0.8844884867115826,0.9112525499077228,130,377,baixo_baixo,False,-0.017412987915378195,-0.016597926338346503,0.02447100328808638,True
10573381000151,0.195822517162141,0.0349870205945693,0.2689938239636394,0.838634624452157,0.183673469387755,0.0204081632653061,0.3258922831640834,0.698287772174609,6,7,baixo_baixo,False,0.195822517162141,0.0349870205945693,0.2689938239636394,0.838634624452157,0.183673469387755,0.0204081632653061,0.3574371601253305,0.731947831285656,6,7,baixo_baixo,False,0.0,0.0,0.03154487696124708,True
10589926000118,0.8569685978656735,0.8212107473320918,0.924690151741654,0.9940198966900936,0.2345679012345679,0.0432098765432098,0.7796899542639726,0.4447111154632211,5,9,hhi_alto,False,0.8513335555875887,0.8141669444844859,0.9215251152893742,0.9940403654329786,0.24,0.05,0.7737561262586619,0.4427704889121009,5,10,hhi_alto,False,-0.0056350422780847564,-0.007043802847605862,-0.005933828005310726,True
10589928000107,0.2802512418569568,0.2148195365712256,0.3903870424304989,0.9334491325962466,0.0833333333333333,1.5139404881252137e-17,0.8239176429471108,0.704872835075343,12,12,baixo_baixo,False,0.1238632761880599,0.0751890137540632,0.2448770701872452,0.5712442016606823,0.055,0.0025,0.8277735639113054,0.618166725928161,19,20,baixo_baixo,False,-0.15638796566889693,-0.1396305228171624,0.0038559209641946257,True
10594533000100,0.1243502726249595,0.116991871554581,0.2341936252530216,0.6106391711445784,0.0224367252066115,0.014221907771373,0.923837070442286,0.6542563655857201,120,352,oculta,True,0.0970989191143198,0.0906953653491732,0.204198006494504,0.5324282473549965,0.0183775013520822,0.0114156396595437,0.9128047674997666,0.6497541514165464,142,430,baixo_baixo,False,-0.027251353510639703,-0.0262965062054078,-0.011032302942519445,False
10596772000191,0.4558546635471147,0.4331819411949111,0.519784382151537,0.9662929035783784,0.0593132154006243,0.0201179327089836,0.956886892118665,0.9339517060097734,25,62,critico,False,0.4213701346342146,0.4007047822997222,0.4994223556179334,0.9417613067571436,0.0587654320987654,0.0251499118165784,0.9560793169481888,0.9353665264246578,29,90,critico,False,-0.0344845289129001,-0.03247715889518893,-0.000807575170476138,True
10606509000136,0.4718165215240812,0.423799841662634,0.6689356034766256,0.8717018457678162,0.0934256055363321,0.0110097514941805,0.9087863062205443,0.4081567638960898,12,17,hhi_alto,False,0.4049722135690569,0.3624702288239896,0.617559377273346,0.8195643353615315,0.075,0.0089285714285714,0.8903106632057964,0.4042429999189528,15,20,hhi_alto,False,-0.06684430795502433,-0.06132961283864441,-0.01847564301474791,True
10606542000166,0.2895555480985173,0.1119444351231466,0.3901895206243032,0.9832775919732442,0.2,3.4694469519536136e-17,0.4564581857392183,0.4136592844013008,5,5,baixo_baixo,False,0.244443460773494,0.0933321529281928,0.3510531594784353,0.884653961885657,0.1666666666666666,3.3306690738754695e-17,0.4298169975875346,0.4535884055871753,6,6,baixo_baixo,False,-0.04511208732502331,-0.018612282194953797,-0.026641188151683703,True
10624466000111,0.8260637947512246,0.8221985457456963,0.9077308065513152,0.963198948952738,0.0317780848124136,0.0102620422526894,0.9613499805061976,0.4601642878311461,46,97,critico,False,0.7696417211145861,0.7652953384941066,0.8760285083960657,0.9371554534451288,0.0311065197428833,0.0128255106814283,0.9514666496862948,0.4690557130124341,54,132,critico,False,-0.05642207363663854,-0.056903207251589705,-0.00988333081990278,True
10628610000198,0.1123519298984742,0.0973070473543806,0.2084124026151797,0.5883894586586031,0.017578125,0.000926906779661,0.8555048096157453,0.6508042099740419,60,64,baixo_baixo,False,0.1081345629207618,0.0935138180506104,0.204262602745347,0.5766737523555534,0.0169880624426079,0.000873112646585,0.8488151989084718,0.644553334050157,62,66,baixo_baixo,False,-0.004217366977712397,-0.0037932293037701986,-0.0066896107072734745,True
10631880000158,0.0722506789398972,0.0565261141761666,0.1771986744200616,0.4483120566321126,0.0419840720221606,0.0257465139208413,0.9647613136007196,0.9980229611983924,60,304,oculta,True,0.0659746362090806,0.0533526718335276,0.1703276329453685,0.4045623912588896,0.0383168967784352,0.025321179167333,0.9682890147269324,0.9983837547387292,75,390,oculta,True,-0.006276042730816597,-0.003173442342638999,0.003527701126212812,True
10635089000116,0.7029385894695589,0.6286732368369485,0.8263464541069889,0.999756918018482,0.2,3.4694469519536136e-17,0.9938620677444177,0.4062071403297014,5,5,critico,False,0.7029385894695589,0.6286732368369485,0.8263464541069889,0.999756918018482,0.2,3.4694469519536136e-17,0.9929955612025144,0.4015583117949503,5,5,critico,False,0.0,0.0,-0.0008665065419032336,True
10687065000100,0.3615364049974179,0.2019205062467723,0.5094601792230682,0.954084542572747,0.2,3.4694469519536136e-17,0.8356570049880332,0.4457142378997762,5,5,baixo_baixo,False,0.3034742546747886,0.1873866304539201,0.4629533080399264,0.8669894393069246,0.1428571428571428,0.0,0.8317439871963866,0.4820085575607037,7,7,baixo_baixo,False,-0.05806215032262929,-0.014533875792852202,-0.003913017791646545,True
10698251000145,0.2343843628201926,0.2088638415808656,0.4182038857635141,0.7775083438274857,0.0485537190082644,0.0168388429752065,0.9009088013427164,0.5225939592423157,31,44,baixo_baixo,False,0.2343843628201926,0.2088638415808656,0.4182038857635141,0.7775083438274857,0.0485537190082644,0.0168388429752065,0.8954593812537067,0.5177658506196853,31,44,baixo_baixo,False,0.0,0.0,-0.005449420089009727,True
10700103000118,0.6327263449275409,0.4490895173913113,0.7800104041346472,1.0,0.3600000000000001,0.0400000000000001,0.9913103799408034,0.9618494180371158,3,5,critico,False,0.6327263449275409,0.4490895173913113,0.7800104041346472,1.0,0.3600000000000001,0.0400000000000001,0.9920000697751572,0.9702114539062952,3,5,critico,False,0.0,0.0,0.0006896898343538016,True
10701551000136,0.5994514243097341,0.588910672317885,0.7723179475725774,0.8407225410115405,0.0687181122448979,0.0442106941460794,0.8819621617752857,0.8885030501719748,39,112,hhi_alto,False,0.4257239799803183,0.4150892388688427,0.6449939989782671,0.7863181322340868,0.0553124999999999,0.037818287037037,0.8570075146272289,0.8600962044897565,55,160,hhi_alto,False,-0.17372744432941578,-0.17382143344904227,-0.02495464714805684,True
10711980000194,0.8226533901369775,0.7871840681643729,0.9052814286467497,0.9942037650758768,0.2638888888888888,0.1166666666666666,0.9316027393469056,0.4060703352497573,6,12,critico,False,0.4184718251136392,0.370011143873109,0.5977533980987702,0.9174454802918554,0.1863905325443787,0.1185897435897436,0.9138440335691604,0.4249466647248863,13,26,hhi_alto,False,-0.4041815650233383,-0.4171729242912639,-0.017758705777745187,False
10714485000139,0.0562543942661405,0.0451515047869186,0.1189698423184544,0.3834929674385585,0.0351195915076592,0.0237680572901022,0.9428805321547796,0.9973764611434084,86,305,oculta,True,0.052590313995618,0.0432100200747826,0.1086145310986723,0.3612187849745065,0.0307658609645929,0.0211694833503809,0.9458057120994504,0.9975633291391384,102,411,oculta,True,-0.0036640802705225003,-0.0019414847121360032,0.002925179944670786,True
10721783000156,0.399350005990823,0.2491875074885287,0.5822406153302091,0.9716581467971908,0.2222222222222222,0.0277777777777778,0.8956175255851181,0.7726329320931823,5,6,baixo_baixo,False,0.2915889792980048,0.1735204758476723,0.4716565973887252,0.9023737305051284,0.15625,0.015625,0.8654758129057323,0.7031161253144379,7,8,baixo_baixo,False,-0.10776102669281817,-0.07566703164085639,-0.030141712679385813,True
10732371000111,0.1593393507761551,0.0542567696231745,0.3002995206891067,0.6597953601108165,0.12,0.01,0.7704381087832379,0.5925958738455694,9,10,baixo_baixo,False,0.1593393507761551,0.0542567696231745,0.3002995206891067,0.6597953601108165,0.12,0.01,0.7821936075325765,0.5994819543966867,9,10,baixo_baixo,False,0.0,0.0,0.011755498749338567,True
10759024000182,0.1708077322662337,0.1070237116713286,0.3226369325474273,0.6905592217912467,0.0795847750865051,0.0087836039393132,0.5668811221219947,0.7339547230170655,14,17,baixo_baixo,False,0.1316659486015537,0.0773950703891508,0.2648575384972553,0.6035464112316007,0.0775047258979206,0.0198487712665406,0.5225069304035332,0.7342464873862967,17,23,baixo_baixo,False,-0.03914178366467999,-0.029628641282177792,-0.044374191718461464,True
10769869000159,0.1979943913159292,0.1363016521863853,0.326192149791673,0.7871820135896417,0.0795847750865051,0.0087836039393132,0.8921608144739905,0.6653328706777003,14,17,baixo_baixo,False,0.1979943913159292,0.1363016521863853,0.326192149791673,0.7871820135896417,0.0795847750865051,0.0087836039393132,0.8910491282973964,0.661308363573316,14,17,baixo_baixo,False,0.0,0.0,-0.0011116861765941843,True
10778201000178,0.689165507652717,0.6503111961093067,0.8269884938334225,0.929344117546024,0.1111111111111111,0.0,0.9153897115600794,0.972939736084445,9,9,hhi_alto,False,0.6867224413405918,0.6519138237117686,0.8255194740043919,0.9276932784511054,0.1,3.0839528461809905e-17,0.9098560040614428,0.9747840339950594,10,10,hhi_alto,False,-0.0024430663121252083,0.0016026276024619923,-0.005533707498636575,True
10778974000154,0.3332346986298172,0.3075898793463486,0.5102541872244742,0.8764632527278359,0.0568,0.0205230769230769,0.8377180762609265,0.5897436123279592,27,50,baixo_baixo,False,0.3279008882330414,0.3030083285379689,0.5060785017904466,0.8692906808420787,0.0618311533888228,0.0270841590698903,0.8329202646424597,0.5885050376349883,28,58,baixo_baixo,False,-0.005333810396775773,-0.004581550808379742,-0.0047978116184668185,True
10788473000159,0.0996245958409446,0.0899431398822451,0.2761501616354655,0.4752763716274684,0.0251654064272211,0.0146833140232128,0.9230239552207372,0.9893309929612176,94,184,oculta,True,0.5049708766703647,0.5003007906012171,0.706260207502724,0.8066179502119273,0.0226167944336269,0.0133961981546989,0.969348469454929,0.894437692886869,107,271,critico,False,0.40534628082942004,0.410357650718972,0.046324514234191816,False
10817032000138,0.5182866579571892,0.438001100950054,0.6861159706757083,0.9684691593920584,0.1428571428571428,0.0,0.8992155571381704,0.8334136474966489,7,7,hhi_alto,False,0.4566673006965611,0.3790483436532127,0.6409806354194874,0.9389643994939444,0.125,0.0,0.9013401073933536,0.84461954896946,8,8,hhi_alto,False,-0.061619357260628116,-0.058952757296841296,0.0021245502551832107,True
10836939000144,0.227426286948227,0.0729115443378724,0.3776599523847047,0.8180484704587525,0.1666666666666666,3.3306690738754695e-17,0.1752439996529706,0.7739470013516181,6,6,baixo_baixo,False,0.2756886967888352,0.2153294215212381,0.4409345572356417,0.8794478422534807,0.0769230769230769,1.503427012513233e-17,0.7300707943293515,0.6096316277354429,13,13,baixo_baixo,False,0.04826240984060817,0.14241787718336568,0.554826794676381,True
10839115000128,0.1627441787760297,0.1134938363510903,0.3575452551733446,0.5803489188137714,0.0555555555555555,0.0,0.7069304205173371,0.606280118484998,18,18,baixo_baixo,False,0.1627441787760297,0.1134938363510903,0.3575452551733446,0.5803489188137714,0.0555555555555555,0.0,0.6997383948653437,0.6074201264776375,18,18,baixo_baixo,False,0.0,0.0,-0.0071920256519933945,True
10863375000139,0.0963954937058991,0.0533667076918943,0.1927134605860401,0.5106761808191278,0.0454545454545454,0.0,0.7159183625484935,0.9820160851561632,22,22,baixo_baixo,False,0.0790231578157293,0.0421840841283585,0.1667917814039453,0.4419856799850113,0.0384615384615384,0.0,0.7499901352805095,0.985817847377015,26,26,baixo_baixo,False,-0.0173723358901698,-0.011182623563535797,0.034071772732016004,True
10870672000101,0.3095488372574396,0.1369360465717995,0.3949905975779835,0.986846813100653,0.2,3.4694469519536136e-17,0.7377579506682506,0.940164436212273,5,5,baixo_baixo,False,0.3095488372574396,0.1369360465717995,0.3949905975779835,0.986846813100653,0.2,3.4694469519536136e-17,0.7512458710670303,0.9450641007745266,5,5,baixo_baixo,False,0.0,0.0,0.013487920398779774,True
10873273000102,0.5087424648983693,0.3859280811229615,0.6901606951890594,0.9776981423381186,0.2,3.4694469519536136e-17,0.7026107863131861,0.4060703352497573,5,5,hhi_alto,False,0.5087424648983693,0.3859280811229615,0.6901606951890594,0.9776981423381186,0.2,3.4694469519536136e-17,0.6918194893710954,0.4014183565818778,5,5,hhi_alto,False,0.0,0.0,-0.010791296942090689,True
10971858000157,0.0606078791544349,0.0518285135390557,0.1512758895998611,0.4028915341206985,0.0229996760609005,0.013868831911937,0.927235661649232,0.9938751868607776,108,294,oculta,True,0.0441231427770815,0.0366553548300275,0.1081015246742349,0.319470219864072,0.021724818959842,0.0140820441079657,0.9287099326359152,0.9948701520681542,129,434,oculta,True,-0.0164847363773534,-0.015173158709028203,0.0014742709866831794,True
11084263000142,0.0286336611123203,0.0178407017913461,0.0615845184407777,0.2163461685582411,0.0116618075801749,0.0006802721088435,0.8742958282549463,0.5137945497772619,91,98,baixo_baixo,False,0.0272294869700298,0.0170964607926342,0.0589880193867762,0.207224677699487,0.0113168724279835,0.0010180898491083,0.8697899797346879,0.5142028242933564,97,108,baixo_baixo,False,-0.0014041741422905,-0.0007442409987119016,-0.004505848520258482,True
11111771000172,0.2570399495680605,0.2496103490637411,0.501133258554212,0.5778691859104614,0.0203609587369627,0.0105645683243323,0.8261212340580192,0.4923733259887197,101,307,baixo_baixo,False,0.21713393720317,0.2097484083088603,0.4579092100439227,0.5552275623147751,0.0196154002190758,0.0103664889003878,0.8150297257384382,0.5039735014379499,107,314,baixo_baixo,False,-0.03990601236489047,-0.03986194075488081,-0.011091508319580945,True
11112312000103,0.1582226771446447,0.0379687738795939,0.2341944446341476,0.6950417584152319,0.125,0.0,0.7996876249181136,0.429636235829591,8,8,baixo_baixo,False,0.6074404317869672,0.5638227019855191,0.7749263623804805,0.8932038078190814,0.1,3.0839528461809905e-17,0.9517444018660144,0.8522150788841923,10,10,critico,False,0.4492177546423225,0.5258539281059252,0.15205677694790076,False
11124654000143,0.1631034820457793,0.0435468366237477,0.2295139659248265,0.7234471467588802,0.125,0.0,0.3815688756825416,0.4060703352497573,8,8,baixo_baixo,False,0.1631034820457793,0.0435468366237477,0.2295139659248265,0.7234471467588802,0.125,0.0,0.365431046728578,0.4014183565818778,8,8,baixo_baixo,False,0.0,0.0,-0.016137828953963596,True
11135974000107,0.4536454274295345,0.3625863320011235,0.6354742018096177,0.9569683700480384,0.15625,0.015625,0.928413498796372,0.4060703352497574,7,8,critico,False,0.4536454274295345,0.3625863320011235,0.6354742018096177,0.9569683700480384,0.15625,0.015625,0.922816796229528,0.4014183565818778,7,8,hhi_alto,False,0.0,0.0,-0.005596702566844081,False
11136549000124,0.2120936485764053,0.1136053546484559,0.2493479496148556,0.9035334484804604,0.12,0.01,0.9696728941047156,0.5626533185234549,9,10,oculta,True,0.0683310515848685,0.0165716655618057,0.0714141198332121,0.2856564793328484,0.055,0.0025,0.9701013492136562,0.4460286402242651,19,20,oculta,True,-0.14376259699153682,-0.09703368908665021,0.00042845510894062855,True
11148262000114,0.0410654158725462,0.0306422138711608,0.0866815686724315,0.2892037876861196,0.0277397183351676,0.0171716717953325,0.913830691100274,0.9954307481003374,93,211,baixo_baixo,False,0.039945019096584,0.0315967149148152,0.0719690854898134,0.2727110417114302,0.0278150475876625,0.0193612653927726,0.9319463071401932,0.9967150569725124,116,357,oculta,True,-0.0011203967759622,0.0009545010436543995,0.01811561603991918,False
11149280000110,0.138330047698213,0.1008661367285701,0.2020636748450224,0.7237502704285033,0.0668934240362811,0.0263235729074238,0.5093164418162889,0.5641947202929656,24,42,baixo_baixo,False,0.1140767023117399,0.0824365845371592,0.1694001423778577,0.6067562561684338,0.059592464436755,0.026006481023782,0.4904893689812513,0.5490848682540908,29,51,baixo_baixo,False,-0.0242533453864731,-0.018429552191410903,-0.018827072835037595,True
11151349000140,0.229308339856619,0.1779288958470603,0.4239060612056766,0.7429700604737322,0.074074074074074,0.0123456790123456,0.6034592621773893,0.5245934823589415,16,18,baixo_baixo,False,0.229308339856619,0.1779288958470603,0.4239060612056766,0.7429700604737322,0.074074074074074,0.0123456790123456,0.5947839621497767,0.5248287937151729,16,18,baixo_baixo,False,0.0,0.0,-0.008675300027612631,True
11151460000137,0.3285471412227689,0.2768969213168281,0.5090706144561696,0.9068785253283856,0.0755555555555555,0.0044444444444444,0.8026316016468386,0.5237229552907374,14,15,baixo_baixo,False,0.3053804683133089,0.2738068532366411,0.5096135412064023,0.8131019253540716,0.0502958579881656,0.0071274878967186,0.8582798569845559,0.4851659333689614,23,26,baixo_baixo,False,-0.023166672909460007,-0.0030900680801869695,0.055648255337717334,True
11152150000137,0.0393960271112578,0.0111429690851183,0.0675279107626912,0.2632087899505788,0.03125,0.0027573529411764,0.8027655773635022,0.4422259066334367,35,40,baixo_baixo,False,0.0393960271112578,0.0111429690851183,0.0675279107626912,0.2632087899505788,0.03125,0.0027573529411764,0.7952774026053455,0.4376499828268441,35,40,baixo_baixo,False,0.0,0.0,-0.007488174758156663,True
11166368000140,0.1424759076953368,0.1210378053877202,0.3537287247096597,0.4763255471114277,0.0368,0.0127199999999999,0.7203147687879922,0.5708329931570226,41,75,baixo_baixo,False,0.1367017891797006,0.1161470698744554,0.3443958641790707,0.4751683982308716,0.035625,0.0126636904761904,0.7142921139542271,0.5705747672994494,43,80,baixo_baixo,False,-0.005774118515636195,-0.004890735513264799,-0.006022654833765073,True
11168270000122,0.0342607443127126,0.0141411764858941,0.0663246470430275,0.2200839985073638,0.022633744855967,0.0022719478737997,0.6482351733020565,0.5606294338015264,49,54,baixo_baixo,False,0.0300335196842645,0.0127126896786264,0.0586377537259421,0.1945767053252957,0.01953125,0.0020228794642857,0.6561733988389454,0.6093564448482732,57,64,baixo_baixo,False,-0.004227224628448101,-0.0014284868072676985,0.007938225536888943,True
11170888000127,0.080760387311692,0.0194777464658048,0.129522529132322,0.4400077057707204,0.0625,0.0,0.6803581265790027,0.60993953329687,16,16,baixo_baixo,False,0.080760387311692,0.0194777464658048,0.129522529132322,0.4400077057707204,0.0625,0.0,0.7132218451511203,0.6970625862596256,16,16,baixo_baixo,False,0.0,0.0,0.03286371857211756,True
11171868000170,0.0662515479132044,0.0498699961222079,0.174667348562766,0.4224345638306467,0.0204081632653061,0.0032223415682062,0.9188117000765073,0.686888540975992,58,70,baixo_baixo,False,0.0602130291532017,0.045055174784705,0.164448254520237,0.3977195923713481,0.0186980609418282,0.0028706103118577,0.9145271029165114,0.6866482779571093,63,76,baixo_baixo,False,-0.006038518760002692,-0.0048148213375029045,-0.004284597159995851,True
11188015000141,0.4910246383898308,0.4783002543495765,0.6918154056209478,0.8424603509509657,0.0607195032870708,0.0372374908692476,0.9703236649906738,0.564660003745689,41,148,critico,False,0.4103447536921477,0.3963053430657703,0.6300183209776934,0.794229837375579,0.057174515235457,0.0347262894077298,0.9711282162948685,0.6138777724571527,43,190,critico,False,-0.08067988469768311,-0.0819949112838062,0.0008045513041946561,True
11206573000192,0.1188889680272409,0.0209877422524899,0.2207612989154868,0.5332838378447254,0.1,3.0839528461809905e-17,0.7606983529940669,0.8875688428372533,10,10,baixo_baixo,False,0.1998094185381779,0.133126870083026,0.3959481093188502,0.6589372051248775,0.0769230769230769,1.503427012513233e-17,0.8058733734466832,0.8726442676749212,13,13,baixo_baixo,False,0.080920450510937,0.11213912783053612,0.04517502045261634,True
11208059000196,0.1909500989424256,0.1235292738542944,0.328834113763172,0.7700559584642772,0.1080332409972299,0.033702677746999,0.7896219558129033,0.470330108846539,13,19,baixo_baixo,False,0.1718053742306524,0.1126486152471276,0.2978660834100174,0.7361520400193573,0.107750472589792,0.0440183634890629,0.7935428543193386,0.4875038589399124,15,23,baixo_baixo,False,-0.019144724711773198,-0.01088065860716679,0.003920898506435289,True
11214458000160,0.0660420288876342,0.0558903118103258,0.1374463385204031,0.4367906365618083,0.0308537616229924,0.020319563379764,0.9455693807609812,0.9446573178773794,93,364,oculta,True,0.0595055276179075,0.0507158596517197,0.1199154336126464,0.4099552118855271,0.0286746790606252,0.0195968723228741,0.9508907091088517,0.8905395768801894,108,442,oculta,True,-0.006536501269726706,-0.0051744521586060965,0.005321328347870469,True
11221619000142,0.0230413007820642,0.0156957466526061,0.0585885951413573,0.1848264379786075,0.0130688578227245,0.005648322919136,0.7838130183530452,0.7519303891443287,134,328,baixo_baixo,False,0.0230413007820642,0.0156957466526061,0.0585885951413573,0.1848264379786075,0.0130688578227245,0.005648322919136,0.797209933811457,0.7758094030437821,134,328,baixo_baixo,False,0.0,0.0,0.013396915458411818,True
